（父）ASIN,（子）ASIN,商品名称,SKU,会话次数 – 移动应用,会话次数 – 移动应用 – B2B,会话次数 – 浏览器,会话次数 – 浏览器 – B2B,会话次数 – 总计,会话次数 – 总计 – B2B,会话百分比 – 移动应用,会话百分比 – 移动应用 – B2B,会话百分比 – 浏览器,会话百分比 – 浏览器 – B2B,会话百分比 – 总计,会话百分比 – 总计 – B2B,页面浏览量 – 移动应用,页面浏览量 – 移动应用 – B2B,页面浏览量 – 浏览器,页面浏览量 – 浏览器 – B2B,页面浏览量 – 总计,页面浏览量 – 总计 – B2B,页面浏览量百分比 – 移动应用,页面浏览量百分比 – 移动应用 – B2B,页面浏览量百分比 – 浏览器,页面浏览量百分比 – 总计,页面浏览量百分比 – 总计 – B2B,推荐报价（购买按钮）百分比,推荐报价（购买按钮）百分比 – B2B,已订购商品数量,已订购商品数量 - B2B,商品会话百分比,商品会话百分比 - B2B,已订购商品销售额,已订购商品销售额 - B2B,订单商品总数,订单商品总数 - B2B
B01JL0GK9E,B01H1O894G,"UOZZI BEDDING 4 Corners Post Pink Canopy Bed Curtain for Girls & Adults - Cute Cozy Drape Square Netting for Twin Bed - 4 Opening 45"" W x 80"" L Mosquito Net - Princess Bedroom Decoration",FXA04-T,65,0,62,0,127,0,0.86%,0.00%,1.70%,0.00%,1.14%,0.00%,93,0,82,0,175,0,0.94%,0.00%,1.69%,1.18%,0.00%,98.86%,0.00%,1,0,0.79%,0.00%,US$24.99,US$0.00,1,0
B08D6LSCQ7,B07JHHC9BF,UOZZI BEDDING 3 Piece Colorful Twin Duvet Cover Set with Green Yellow Orange Cubes and Triangles 800 - TC 1 Comforter Cover 68x86 with 2 Pillowshams Zipper Closure 4 Corner Ties,BT09-T,10,1,6,0,16,1,0.13%,1.37%,0.16%,0.00%,0.14%,0.69%,12,1,8,0,20,1,0.12%,1.08%,0.16%,0.14%,0.51%,100.00%,100.00%,2,0,12.50%,0.00%,US$55.98,US$0.00,1,0
B07SQPMYT8,B07STTQYKR,"UOZZI BEDDING Unicorn 4 Piece Toddler Bedding Set with Rainbow Stars Blue-Gray - Includes Adorable Quilted Comforter, Fitted Sheet, Top Sheet, and Pillow Case for Girls Boys Bed",UTBS-Blue,21,0,10,1,31,1,0.28%,0.00%,0.27%,1.39%,0.28%,0.69%,37,0,12,3,49,3,0.37%,0.00%,0.25%,0.33%,1.52%,100.00%,100.00%,1,0,3.23%,0.00%,US$34.99,US$0.00,1,0
B08DXYYPHT,B07TT19PSS,UOZZI BEDDING 3 Piece Reversible White Quilt Set King Size with Blue Green Leaves and Red Flowers Soft Microfiber Lightweight Floral Coverlet Bedspread for All Season,UQT60-K,116,0,41,2,157,2,1.54%,0.00%,1.12%,2.78%,1.41%,1.38%,138,0,46,3,184,3,1.39%,0.00%,0.95%,1.24%,1.52%,100.00%,100.00%,1,0,0.64%,0.00%,US$42.99,US$0.00,1,0
B08DXYYPHT,B07TT1S7MD,White Quilt Set with Green Leaves Botanical Coverlet Bedspread 3 Pieces King Size Reversible Microfiber Summer Lightweight Style Colorful Colorful Quilt Bedding Set,UQT208-K,80,0,44,1,124,1,1.06%,0.00%,1.21%,1.39%,1.11%,0.69%,100,0,50,1,150,1,1.01%,0.00%,1.03%,1.01%,0.51%,26.00%,0.00%,1,0,0.81%,0.00%,US$49.99,US$0.00,1,0
B08DXYYPHT,B07TT36B8N,"California King Size Reversible Quilt Set Oversized 102""x114"" Soft Microfiber Lightweight Large Coverlet Bedspread Summer Bedding Set Bed Cover for All Season Colorful Dots",UQT38-CAK,29,0,14,0,43,0,0.39%,0.00%,0.38%,0.00%,0.38%,0.00%,42,0,17,0,59,0,0.42%,0.00%,0.35%,0.40%,0.00%,100.00%,0.00%,1,0,2.33%,0.00%,US$55.99,US$0.00,1,0
B08D3DNTBX,B07TWL1ZZY,UOZZI BEDDING Comforter Set Queen Size 3 Pieces Colorful Style Yellow Green Cubes Triangles Print Reversible Down Alternative 800 TC Kids Adult Duvet Sets,UZBZ09-Q,30,1,16,0,46,1,0.40%,1.37%,0.44%,0.00%,0.41%,0.69%,44,1,18,0,62,1,0.44%,1.08%,0.37%,0.42%,0.51%,100.00%,100.00%,1,0,2.17%,0.00%,US$39.99,US$0.00,1,0
B09QC6HXD3,B07V3RZHLF,"Boys Toddler Bedding Set Navy with Colorful Cars Includes 1 Boys Comforter, Flat Sheet, Fitted Sheet and Pillowcase",UTBS73,24,0,10,1,34,1,0.32%,0.00%,0.27%,1.39%,0.30%,0.69%,38,0,13,3,51,3,0.38%,0.00%,0.27%,0.34%,1.52%,100.00%,100.00%,1,0,2.94%,0.00%,US$29.99,US$0.00,1,0
B09QC6HXD3,B07V5VMGXY,"Boys Space Planet Toddler Bedding Set Gray-Green Includes Adorable Quilted Comforter, Fitted Sheet, Top Sheet, and Pillow Case for Boys Bed",UTBS70,15,0,3,0,18,0,0.20%,0.00%,0.08%,0.00%,0.16%,0.00%,16,0,5,0,21,0,0.16%,0.00%,0.10%,0.14%,0.00%,100.00%,0.00%,1,1,5.56%,0.00%,US$29.99,US$29.99,1,1
B08LY9MZ1Y,B08CVS2V95,"UOZZI BEDDING Bed in a Bag 6 Pieces Twin Size Unicorn Pink with Rainbow Star - Soft Microfiber, Reversible Bed Comforter Set (1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 1 Pillowcases)",UZBIG25-T,19,0,9,1,28,1,0.25%,0.00%,0.25%,1.39%,0.25%,0.69%,19,0,10,1,29,1,0.19%,0.00%,0.21%,0.20%,0.51%,100.00%,0.00%,1,0,3.57%,0.00%,US$59.99,US$0.00,1,0
B092LX5PDW,B08CVT3RS5,Gray Blue Comforter Sheet Set White Triangles Bed in a Bag 7 Pieces Queen Size Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Pink Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG07-Q,109,0,63,1,172,1,1.45%,0.00%,1.73%,1.39%,1.54%,0.69%,111,0,68,1,179,1,1.12%,0.00%,1.40%,1.21%,0.51%,100.00%,100.00%,1,0,0.58%,0.00%,US$52.99,US$0.00,1,0
B08HV2DGDW,B08HLVVZZT,"UOZZI BEDDING Gray Faux Fur Comforter Set Twin 3 Pieces - 1 Shaggy Comforter 68x86 and 2 Pillowcases, Ultra Soft and Easy Care Luxury Plush Super Warm Winter Shaggy Duvet Set",CMRCBZ01-T,17,1,12,0,29,1,0.23%,1.37%,0.33%,0.00%,0.26%,0.69%,21,2,15,0,36,2,0.21%,2.15%,0.31%,0.24%,1.02%,100.00%,100.00%,1,0,3.45%,0.00%,US$65.99,US$0.00,1,0
B092LX5PDW,B08P4HW5GQ,White Floral Comforter Sheet Set 7 Pieces Bed in a Bag Queen Size Green Blue Leaves with Red Flowers Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG60-Q,148,1,82,1,230,2,1.97%,1.37%,2.25%,1.39%,2.06%,1.38%,165,1,90,1,255,2,1.66%,1.08%,1.85%,1.72%,1.02%,100.00%,100.00%,1,0,0.43%,0.00%,US$59.99,US$0.00,1,0
B08XXHWMH7,B08XXGGC16,UOZZI BEDDING 2 Pieces Reversible Pink Branch Quilt Set Twin Size 68x86 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 1 Shams),UQT119-T,12,0,11,0,23,0,0.16%,0.00%,0.30%,0.00%,0.21%,0.00%,13,0,15,0,28,0,0.13%,0.00%,0.31%,0.19%,0.00%,100.00%,0.00%,1,0,4.35%,0.00%,US$36.99,US$0.00,1,0
B08XXHWMH7,B08XXGNHF6,UOZZI BEDDING 3 Piece Reversible Quilt Set Plaid White & Gray King Size 102x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT117-K,23,1,13,0,36,1,0.31%,1.37%,0.36%,0.00%,0.32%,0.69%,26,1,15,0,41,1,0.26%,1.08%,0.31%,0.28%,0.51%,100.00%,100.00%,1,0,2.78%,0.00%,US$45.99,US$0.00,1,0
B08XXHWMH7,B08XXH7ZV9,UOZZI BEDDING 3 Piece Reversible Quilt Set Plaid White & Gray Queen Full Size 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT117-Q,29,0,23,0,52,0,0.39%,0.00%,0.63%,0.00%,0.47%,0.00%,41,0,28,0,69,0,0.41%,0.00%,0.58%,0.47%,0.00%,100.00%,0.00%,1,0,1.92%,0.00%,US$39.99,US$0.00,1,0
B08XXHWMH7,B08XXJCZMQ,UOZZI BEDDING 3 Piece Reversible Quilt Set Gray White Branch with Yellow Dots King Size 102x88 Soft Microfiber Lightweight Summer Coverlet Bedspread for All Season (1 Quilt+ 2 Shams),UQT118-K,31,1,17,1,48,2,0.41%,1.37%,0.47%,1.39%,0.43%,1.38%,40,1,23,1,63,2,0.40%,1.08%,0.47%,0.43%,1.02%,100.00%,100.00%,1,0,2.08%,0.00%,US$45.99,US$0.00,1,0
B08XXLJGWZ,B08XXLF6GT,"Quilt Set Bed in a bag 7 Piece King Size Colorful Cubes Orange Yellow Green Bedspread Coverlet with (1 Reversible Quilt 101x88, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UQTBIG19-K,5,0,2,0,7,0,0.07%,0.00%,0.05%,0.00%,0.06%,0.00%,6,0,3,0,9,0,0.06%,0.00%,0.06%,0.06%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,US$69.99,US$0.00,1,0
B08XXHWMH7,B0914T9JPT,UOZZI BEDDING 3 Pieces Christmas Quilt Set Red Branch Queen Size 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT111-Q,13,0,25,0,38,0,0.17%,0.00%,0.69%,0.00%,0.34%,0.00%,14,0,33,0,47,0,0.14%,0.00%,0.68%,0.32%,0.00%,100.00%,0.00%,1,0,2.63%,0.00%,US$39.99,US$0.00,1,0
B08XXHWMH7,B0914ZJQ8D,UOZZI BEDDING 3 Piece Reversible Quilt Set Gray Branch King Size 102x88 Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT110-K,55,1,38,1,93,2,0.73%,1.37%,1.04%,1.39%,0.83%,1.38%,82,1,47,1,129,2,0.83%,1.08%,0.97%,0.87%,1.02%,100.00%,100.00%,1,0,1.08%,0.00%,US$44.99,US$0.00,1,0
B08XXHWMH7,B0915F32HP,UOZZI BEDDING California King Reversible Quilt Set Oversized 102x114 Gray Branch Floral Soft Microfiber Lightweight Coverlet Bedspread Summer Comforter Set Bed Cover for All Season (1 Quilt+ 2 Shams),UQT110-CAK,9,0,8,0,17,0,0.12%,0.00%,0.22%,0.00%,0.15%,0.00%,17,0,11,0,28,0,0.17%,0.00%,0.23%,0.19%,0.00%,100.00%,0.00%,1,0,5.88%,0.00%,US$49.99,US$0.00,1,0
B08LY9MZ1Y,B091BQYQNM,"UOZZI BEDDING Kids Girls Bed in a Bag 7 Pieces King Size Unicorn Pink Comforter Set - (1 Soft Microfiber, Reversible Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UZBIG122-K,16,1,5,1,21,2,0.21%,1.37%,0.14%,1.39%,0.19%,1.38%,28,1,11,6,39,7,0.28%,1.08%,0.23%,0.26%,3.55%,100.00%,100.00%,1,0,4.76%,0.00%,US$79.99,US$0.00,1,0
B08LY9MZ1Y,B091BSF824,"UOZZI BEDDING Kids Girls Bed in a Bag 6 Pieces Twin Size Unicorn Pink Colorful Comforter Set - (1 Soft Microfiber, Reversible Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 1 Pillowcases)",UZBIG122-T,11,0,10,1,21,1,0.15%,0.00%,0.27%,1.39%,0.19%,0.69%,12,0,13,1,25,1,0.12%,0.00%,0.27%,0.17%,0.51%,100.00%,0.00%,2,0,9.52%,0.00%,US$111.98,US$0.00,1,0
B08K767M5V,B091BSGJRD,Pink Floral Comforter Sheet Set Bed in a Bag 7 Pieces King Green Flower Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG129-K,73,0,28,2,101,2,0.97%,0.00%,0.77%,2.78%,0.90%,1.38%,90,0,32,3,122,3,0.91%,0.00%,0.66%,0.83%,1.52%,100.00%,100.00%,1,0,0.99%,0.00%,US$59.99,US$0.00,1,0
B091Y38CV7,B091XWL384,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - White & Gray",UTBSC-09,29,0,6,0,35,0,0.39%,0.00%,0.16%,0.00%,0.31%,0.00%,33,0,9,0,42,0,0.33%,0.00%,0.19%,0.28%,0.00%,100.00%,0.00%,1,0,2.86%,0.00%,US$27.99,US$0.00,1,0
B091Y38CV7,B091YBKHZG,"UOZZI BEDDING 4 Pieces Toddler Bedding Set Ultra Soft and Breathable Toddler Sheet Set - Includes Comforter, Flat Sheet, Fitted Sheet and Pillowcase - Pink & Gray",UTBSC-10,54,0,16,0,70,0,0.72%,0.00%,0.44%,0.00%,0.63%,0.00%,67,0,20,0,87,0,0.67%,0.00%,0.41%,0.59%,0.00%,100.00%,0.00%,1,0,1.43%,0.00%,US$27.99,US$0.00,1,0
B094QRWNTJ,B094QS78RX,"100% Cotton 4 Pieces Pink Flowers Toddler Bedding Set with Purple Orange Pink Flowers Includes Adorable Quilted Floral Comforter, Purple Fitted Sheet, Top Sheet, and Pillow Case for Boys Girls",UCMTBS-05,16,1,10,1,26,2,0.21%,1.37%,0.27%,1.39%,0.23%,1.38%,22,1,16,3,38,4,0.22%,1.08%,0.33%,0.26%,2.03%,100.00%,100.00%,1,0,3.85%,0.00%,US$45.99,US$0.00,1,0
B08XXLJGWZ,B096DB8FHM,"UOZZI BEDDING 7 Piece Quilt Set Bed in a Bag Gray Branch King Size Summer Bedspread Coverlet with (1 Reversible Quilt 102x90, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UQTBIG111-K,6,0,3,0,9,0,0.08%,0.00%,0.08%,0.00%,0.08%,0.00%,15,0,8,0,23,0,0.15%,0.00%,0.16%,0.16%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,US$69.99,US$0.00,1,0
B09D2ZMVB6,B0974D8952,"Queen White Comforter Set Bed in a Bag with Gray Sheet Set Reversible Soft - 1 Comforter, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases - 7 Pieces Bedding Set",UZCBIG04-Q,8,0,2,0,10,0,0.11%,0.00%,0.05%,0.00%,0.09%,0.00%,10,0,2,0,12,0,0.10%,0.00%,0.04%,0.08%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,US$55.99,US$0.00,1,0
B08D6LSCQ7,B097PNDXNM,UOZZI BEDDING Branch Style Gray King Duvet Cover Set with 2 Pillow Shams- 800 TC Zipper Closure 4 Corner Ties Adult Men Women Style Dots Floral White Tree Style Reversible Design,BTN110-KKK,8,0,7,0,15,0,0.11%,0.00%,0.19%,0.00%,0.13%,0.00%,8,0,8,0,16,0,0.08%,0.00%,0.16%,0.11%,0.00%,100.00%,0.00%,1,0,6.67%,0.00%,US$29.99,US$0.00,1,0
B099DTMYL7,B09B6PXJHH,Shaggy Comforter Set Queen Size 3 Pieces Winter Faux Fur Comforter Set with 2 Pillowcases Ultra Soft and Easy Care Luxury Plush Warm Super Fleece Sherpa Bedding Set White with White with Black,CMRPBZ08-Q,8,0,5,0,13,0,0.11%,0.00%,0.14%,0.00%,0.12%,0.00%,18,0,9,0,27,0,0.18%,0.00%,0.19%,0.18%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,US$79.99,US$0.00,1,0
B08HV2DGDW,B09B6Q41XZ,"UOZZI BEDDING White Faux Fur Comforter Set Queen 3 Pieces - 1 White Shaggy Comforter Set and 2 Pillowcases, Ultra Soft and Easy Care Luxury Plush Shaggy Duvet Set",CMRCBZ07-Q,6,0,4,0,10,0,0.08%,0.00%,0.11%,0.00%,0.09%,0.00%,6,0,5,0,11,0,0.06%,0.00%,0.10%,0.07%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,US$75.99,US$0.00,1,0
B092LX5PDW,B09KXH87XM,UOZZI BEDDING Cream White Bed in a Bag Queen 7 pc Branch Style All Season Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG165-Q,265,2,138,2,403,4,3.52%,2.74%,3.79%,2.78%,3.61%,2.76%,306,2,187,2,493,4,3.08%,2.15%,3.85%,3.33%,2.03%,99.80%,100.00%,1,0,0.25%,0.00%,US$65.99,US$0.00,1,0
B0B8846DVS,B09NCW9CPC,UOZZI BEDDING White Green Floral Duvet Cover Set Queen Size with 2 Pillow Shams - Green Leaves and Yellow Flowers Reversible Soft and Breathable Design -4 Ties & Zipper 3PC Botanical Duvet Cover…,BTNJ12-Q,12,0,5,0,17,0,0.16%,0.00%,0.14%,0.00%,0.15%,0.00%,20,0,5,0,25,0,0.20%,0.00%,0.10%,0.17%,0.00%,100.00%,0.00%,1,0,5.88%,0.00%,US$17.49,US$0.00,1,0
B092VTVKZ7,B09NQ3N52J,"UOZZI BEDDING 4 Pieces Yellow Girls Toddler Bedding Set White Floral Style - Includes Adorable Quilted Flower Comforter, Fitted Sheet, Top Sheet, and Pillow Case for Girls Bed",UTBS-169,54,0,13,0,67,0,0.72%,0.00%,0.36%,0.00%,0.60%,0.00%,68,0,20,0,88,0,0.69%,0.00%,0.41%,0.60%,0.00%,100.00%,0.00%,1,0,1.49%,0.00%,US$29.99,US$0.00,1,0
B092VTVKZ7,B09NQ42W51,"UOZZI BEDDING 4 Pieces White Girls Toddler Bedding Set Green Floral Style - Includes Adorable Quilted Flower Comforter, Green Plaid Fitted Sheet, Top Sheet, and Pillow Case for Girls Bed",UTBS-167,61,0,15,0,76,0,0.81%,0.00%,0.41%,0.00%,0.68%,0.00%,69,0,26,0,95,0,0.70%,0.00%,0.54%,0.64%,0.00%,100.00%,0.00%,1,0,1.32%,0.00%,US$29.99,US$0.00,1,0
B09NXYDDHP,B09NXZ94LX,Yellow Green Rhomb Plaid Quilt Set Twin Size 2pc Reversible Coverlet Bedspread Set Soft Microfiber Lightweight Summer Quilt Bedding Set Bed Cover for All Season 68x86,UQT184-T,17,0,7,0,24,0,0.23%,0.00%,0.19%,0.00%,0.21%,0.00%,25,0,11,0,36,0,0.25%,0.00%,0.23%,0.24%,0.00%,100.00%,0.00%,1,0,4.17%,0.00%,US$36.99,US$0.00,1,0
B09NXYDDHP,B09NXZ9HKD,Yellow Green Rhomb Plaid Quilt Set 3pc Queen Size Reversible Coverlet Bedspread Set Soft Microfiber Lightweight Summer Quilt Bedding Set Bed Cover for All Season 88x88,UQT184-Q,12,1,8,0,20,1,0.16%,1.37%,0.22%,0.00%,0.18%,0.69%,18,3,13,0,31,3,0.18%,3.23%,0.27%,0.21%,1.52%,100.00%,100.00%,1,0,5.00%,0.00%,US$38.99,US$0.00,1,0
B09QBX987B,B09QC5HQKQ,UOZZI BEDDING Floral Comforter Sheet Set 7 Pieces Bed in a Bag Grey with White Flower King Size (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG176-K,22,0,7,1,29,1,0.29%,0.00%,0.19%,1.39%,0.26%,0.69%,24,0,13,4,37,4,0.24%,0.00%,0.27%,0.25%,2.03%,100.00%,100.00%,1,1,3.45%,100.00%,US$69.99,US$69.99,1,1
B08XXHWMH7,B09TSC1PGR,Quilt Set King Size Cream White with Black Branch Bedding Set 88x88 Soft Microfiber Lightweight Coverlet Bedspread Summer 3 Pc Bed Cover for (1 Quilt+ 2 Shams),UQT165-K,24,0,23,0,47,0,0.32%,0.00%,0.63%,0.00%,0.42%,0.00%,28,0,32,0,60,0,0.28%,0.00%,0.66%,0.41%,0.00%,100.00%,0.00%,1,0,2.13%,0.00%,US$49.99,US$0.00,1,0
B09NY6QLP4,B09TZMT3RB,UOZZI BEDDING 2 Piece Reversible Quilt Set Twin Size 68x86 Soft Microfiber Lightweight Coverlet Bedspread for All Season White with Green Leaves Yellow Flower Quilt Set (1 Quilt+ 1 Shams),UQT187-T,5,1,2,0,7,1,0.07%,1.37%,0.05%,0.00%,0.06%,0.69%,6,1,2,0,8,1,0.06%,1.08%,0.04%,0.05%,0.51%,100.00%,100.00%,1,0,14.29%,0.00%,US$32.99,US$0.00,1,0
B09NY6QLP4,B09TZMWCT2,UOZZI BEDDING 3 Piece Reversible Quilt Set King Size 102x90 Soft Microfiber Lightweight Coverlet Bedspread for All Season White with Green Leaves Yellow Flower Quilt Set (1 Quilt+ 2 Shams),UQT187-K,8,0,7,0,15,0,0.11%,0.00%,0.19%,0.00%,0.13%,0.00%,12,0,12,0,24,0,0.12%,0.00%,0.25%,0.16%,0.00%,100.00%,0.00%,1,0,6.67%,0.00%,US$39.99,US$0.00,1,0
B0B92QC3D8,B09V6V3CY9,Flower Comforter Sheet Set Gray Bed in a Bag 7 Pieces King Size Pink White Floral Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Pink Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG186-K,69,1,21,0,90,1,0.92%,1.37%,0.58%,0.00%,0.81%,0.69%,92,1,21,0,113,1,0.93%,1.08%,0.43%,0.76%,0.51%,100.00%,100.00%,2,0,2.22%,0.00%,US$139.98,US$0.00,1,0
B0B92QC3D8,B09V6Z5F22,Leaves Comforter Sheet Set White Bed in a Bag 7 Pieces Queen Size Green Floral Microfiber Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG187-Q,36,0,24,0,60,0,0.48%,0.00%,0.66%,0.00%,0.54%,0.00%,37,0,37,0,74,0,0.37%,0.00%,0.76%,0.50%,0.00%,87.84%,0.00%,1,0,1.67%,0.00%,US$55.99,US$0.00,1,0
B094QRWNTJ,B09VC6NPXP,"100% Cotton 4 Pieces White Space Toddler Bedding Set with Colorful Rocket Stars and Planet Includes Adorable Quilted Comforter, Blue Gray Fitted Sheet, Top Sheet, and Pillow Case for Boys Girls",UCMTBS-12,33,0,18,1,51,1,0.44%,0.00%,0.49%,1.39%,0.46%,0.69%,43,0,23,1,66,1,0.43%,0.00%,0.47%,0.45%,0.51%,100.00%,100.00%,1,0,1.96%,0.00%,US$42.99,US$0.00,1,0
B09YM4LNS6,B09YM6KXX2,"4 Pieces Red Toddler Bedding Set with Ruffle Fringe, Solid Color Toddler Bed Set - 1 Toddler Comforter + 1 Fitted Sheet +1 Flat Sheet +1 Pillowcase for Baby Boys and Girls",UTBS-CSHB-07,9,0,4,0,13,0,0.12%,0.00%,0.11%,0.00%,0.12%,0.00%,10,0,4,0,14,0,0.10%,0.00%,0.08%,0.09%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,US$32.99,US$0.00,1,0
B09Z5SC157,B09Z6BYHLR,Flowers Crib Bedding Set Green Baby Ruffle Quilted Botanical Comforter with Green Fitted Sheet and Pillow Cover- Cute White Ruffled Shabby Chic Floral Baby Bedding Soft All Season Blanket,URCBT-01,4,0,0,0,4,0,0.05%,0.00%,0.00%,0.00%,0.04%,0.00%,7,0,0,0,7,0,0.07%,0.00%,0.00%,0.05%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,US$18.19,US$0.00,1,0
B094FDYHPB,B09ZTK1KMK,"UOZZI BEDDING Kid Bed in a Bag All Season Boys Girls Soft Microfiber Reversible Bed Comforter Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases) (Purple-Floral, Queen)",UZBIG168-Q,8,0,2,0,10,0,0.11%,0.00%,0.05%,0.00%,0.09%,0.00%,17,0,5,0,22,0,0.17%,0.00%,0.10%,0.15%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,US$34.99,US$0.00,1,0
B094FDYHPB,B09ZTK8T3V,Floral Bed in a Bag Queen Size White with Orange Flowers 7 Pieces Comforter Set for Kids Girls Soft Reversible Bedding Set (1 Comforter 2 Pillow Shams 1 Green Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG123N-Q,14,0,7,0,21,0,0.19%,0.00%,0.19%,0.00%,0.19%,0.00%,17,0,9,0,26,0,0.17%,0.00%,0.19%,0.18%,0.00%,100.00%,0.00%,1,0,4.76%,0.00%,US$39.19,US$0.00,1,0
B0B37DYSMN,B0B37CVFB9,"UOZZI BEDDING 7 Piece Quilt Set Bed in a Bag Yellow Flower Queen Size All Season Bedspread Coverlet with (1 Reversible Quilt 88x88, 2 Pillow Shams, 1 Flat Sheet, 1 Fitted Sheet, 2 Pillowcases)",UQTBIG161-Q,4,0,1,0,5,0,0.05%,0.00%,0.03%,0.00%,0.04%,0.00%,6,0,1,0,7,0,0.06%,0.00%,0.02%,0.05%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,US$49.99,US$0.00,1,0
B0B67XPN3C,B0B67VZPZP,"100% Cotton 4 Pieces Green Yellow Dinosaur Toddler Bedding Set Includes Adorable Quilted Comforter,White Fitted Sheet, Top Sheet, and Pillow Case",UCMTBS-14,8,0,1,0,9,0,0.11%,0.00%,0.03%,0.00%,0.08%,0.00%,14,0,1,0,15,0,0.14%,0.00%,0.02%,0.10%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,US$35.99,US$0.00,1,0
B0B92F2BGQ,B0B92NLW9S,Shaggy Comforter Set Cream Queen Size 3 Pieces Winter Faux Fur Comforter Set with 2 Pillowcases Ultra Soft and Easy Care Luxury Plush Warm Super Fleece Velvet Flannel Bedding Set,CMRSJC04-Q,17,2,7,0,24,2,0.23%,2.74%,0.19%,0.00%,0.21%,1.38%,21,3,10,0,31,3,0.21%,3.23%,0.21%,0.21%,1.52%,100.00%,100.00%,1,0,4.17%,0.00%,US$59.99,US$0.00,1,0
B0B92QC3D8,B0B9H6CPPG,White Black Comforter Sheet Set Floral Bed in a Bag 7 Pieces Queen Size Leaves Bedding Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UZBIG198-Q,30,1,20,0,50,1,0.40%,1.37%,0.55%,0.00%,0.45%,0.69%,43,1,24,0,67,1,0.43%,1.08%,0.49%,0.45%,0.51%,100.00%,100.00%,1,0,2.00%,0.00%,US$47.59,US$0.00,1,0
B0BDQRJZXD,B0BDQCKS2Q,UOZZI BEDDING Cotton Striped Comforter Sheet Set King Size 7 Pieces Bed in a Bag with Navy White Blue-Gray Stripes Soft Bed Set (1 Comforter 2 Pillow Shams 1 Flat Sheet 1 Fitted Sheet 2 Pillowcases),UCMBZBIG26-K,7,0,5,0,12,0,0.09%,0.00%,0.14%,0.00%,0.11%,0.00%,7,0,6,0,13,0,0.07%,0.00%,0.12%,0.09%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,US$89.99,US$0.00,1,0
